연도,월,일,요일,홈팀,원정팀,경기장,날씨,평균기온,관중수
2021,05,30,일,한화,SSG,대전 한화생명 이글스파크,비,28.8,2987
2021,05,29,토,롯데,NC,부산 사직 야구장,맑음,22.8,1544
2021,05,29,토,LG,키움히어로즈,서울 잠실 야구장,비,19.1,2429
2021,05,29,토,삼성,두산,대구 삼성 라이온즈 파크,구름조금,26.3,7033
2021,05,29,토,KIA,KT,광주-기아 챔피언스 필드,맑음,25.9,2352
2021,05,29,토,한화,SSG,대전 한화생명 이글스파크,구름조금,24.3,3900
2021,05,29,토,롯데,NC,부산 사직 야구장,맑음,22.8,3527
2021,05,28,금,LG,키움히어로즈,서울 잠실 야구장,비,19.7,2409
2021,05,28,금,롯데,NC,부산 사직 야구장,비,21.5,0
2021,05,28,금,삼성,두산,대구 삼성 라이온즈 파크,비,28.8,4027
2021,05,28,금,KIA,KT,광주-기아 챔피언스 필드,비,23.6,1032
2021,05,28,금,한화,SSG,대전 한화생명 이글스파크,비,19.7,1663
2021,05,27,목,KIA,키움히어로즈,광주-기아 챔피언스 필드,구름많음,22.8,1047
2021,05,27,목,KT,SSG,수원케이티위즈파크,비,17.7,1141
2021,05,27,목,NC,삼성,창원NC파크,구름조금,24.5,1763
2021,05,27,목,롯데,LG,부산 사직 야구장,비,20.9,1310
2021,05,27,목,두산,한화,서울 잠실 야구장,비,18.7,2085
2021,05,26,수,두산,한화,서울 잠실 야구장,흐림,23,2385
2021,05,26,수,롯데,LG,부산 사직 야구장,비,22.1,1536
2021,05,26,수,NC,삼성,창원NC파크,흐림,23.9,2199
2021,05,26,수,KT,SSG,수원케이티위즈파크,구름많음,23.8,1420
2021,05,26,수,KIA,키움히어로즈,광주-기아 챔피언스 필드,흐림,24.9,1003
2021,05,25,화,KIA,키움히어로즈,광주-기아 챔피언스 필드,구름조금,22.8,0
2021,05,25,화,KT,SSG,수원케이티위즈파크,비,18.6,0
2021,05,25,화,NC,삼성,창원NC파크,비,24.2,0
2021,05,25,화,롯데,LG,부산 사직 야구장,구름조금,25.5,0
2021,05,25,화,두산,한화,서울 잠실 야구장,비,19.3,0
2021,05,23,일,두산,롯데,서울 잠실 야구장,구름많음,25.1,2427
2021,05,23,일,삼성,KIA,대구 삼성 라이온즈 파크,구름조금,30.8,6780
2021,05,23,일,키움히어로즈,NC,서울고척스카이돔,구름많음,25.1,1618
2021,05,23,일,SSG,LG,인천SSG 랜더스필드,구름많음,22,2300
2021,05,23,일,한화,KT,대전 한화생명 이글스파크,구름많음,26.6,2516
2021,05,22,토,두산,롯데,서울 잠실 야구장,비,23.8,2427
2021,05,22,토,SSG,LG,인천SSG 랜더스필드,맑음,20.6,2300
2021,05,22,토,삼성,KIA,대구 삼성 라이온즈 파크,맑음,27.5,7033
2021,05,22,토,키움히어로즈,NC,서울고척스카이돔,비,23.8,1674
2021,05,22,토,한화,KT,대전 한화생명 이글스파크,맑음,25.5,3103
2021,05,21,금,두산,롯데,서울 잠실 야구장,비,18.2,2427
2021,05,21,금,SSG,LG,인천SSG 랜더스필드,비,17.9,2300
2021,05,21,금,삼성,KIA,대구 삼성 라이온즈 파크,흐림,21.5,3495
2021,05,21,금,키움히어로즈,NC,서울고척스카이돔,비,18.2,1009
2021,05,21,금,한화,KT,대전 한화생명 이글스파크,비,16.9,948
2021,05,20,목,한화,롯데,대전 한화생명 이글스파크,비,19.2,0
2021,05,20,목,KIA,SSG,광주-기아 챔피언스 필드,비,20.6,0
2021,05,20,목,KT,두산,수원케이티위즈파크,비,23.4,0
2021,05,20,목,삼성,키움히어로즈,대구 삼성 라이온즈 파크,비,20,0
2021,05,20,목,LG,NC,서울 잠실 야구장,비,22.9,1929
2021,05,19,수,LG,NC,서울 잠실 야구장,구름조금,26.6,2472
2021,05,19,수,삼성,키움히어로즈,대구 삼성 라이온즈 파크,구름많음,29.4,7033
2021,05,19,수,KT,두산,수원케이티위즈파크,구름조금,26.2,1956
2021,05,19,수,KIA,SSG,광주-기아 챔피언스 필드,구름많음,28.2,3378
2021,05,19,수,한화,롯데,대전 한화생명 이글스파크,구름조금,27.6,3900
2021,05,18,화,한화,롯데,대전 한화생명 이글스파크,구름많음,24.7,1927
2021,05,18,화,KIA,SSG,광주-기아 챔피언스 필드,구름많음,24,2446
2021,05,18,화,KT,두산,수원케이티위즈파크,구름조금,23.9,1722
2021,05,18,화,삼성,키움히어로즈,대구 삼성 라이온즈 파크,비,23.5,4225
2021,05,18,화,LG,NC,서울 잠실 야구장,구름조금,24.5,2428
2021,05,17,월,LG,삼성,서울 잠실 야구장,비,16.7,1975
2021,05,17,월,SSG,두산,인천SSG 랜더스필드,비,17.6,1664
2021,05,17,월,롯데,KT,부산 사직 야구장,비,16,0
2021,05,17,월,NC,KIA,창원NC파크,비,21.1,0
2021,05,16,일,SSG,두산,인천SSG 랜더스필드,비,20.9,0
2021,05,16,일,LG,삼성,서울 잠실 야구장,비,20.8,0
2021,05,16,일,롯데,KT,부산 사직 야구장,비,20.9,0
2021,05,16,일,NC,KIA,창원NC파크,비,22.7,0
2021,05,16,일,키움히어로즈,한화,서울고척스카이돔,비,20.8,1674
2021,05,16,일,SSG,두산,인천SSG 랜더스필드,비,20.9,0
2021,05,15,토,NC,KIA,창원NC파크,비,22,1590
2021,05,15,토,SSG,두산,인천SSG 랜더스필드,비,24.7,0
2021,05,15,토,키움히어로즈,한화,서울고척스카이돔,비,26.2,1674
2021,05,15,토,LG,삼성,서울 잠실 야구장,비,26.2,2455
2021,05,15,토,롯데,KT,부산 사직 야구장,비,20.3,1365
2021,05,14,금,NC,KIA,창원NC파크,구름많음,29.9,2329
2021,05,14,금,키움히어로즈,한화,서울고척스카이돔,구름많음,30.8,1563
2021,05,14,금,롯데,KT,부산 사직 야구장,구름많음,23.4,1816
2021,05,14,금,SSG,두산,인천SSG 랜더스필드,구름많음,28,2300
2021,05,14,금,LG,삼성,서울 잠실 야구장,구름많음,30.8,2472
2021,05,13,목,두산,키움히어로즈,서울 잠실 야구장,맑음,29.6,1896
2021,05,13,목,롯데,SSG,부산 사직 야구장,구름조금,25,1823
2021,05,13,목,KT,삼성,수원케이티위즈파크,맑음,29,1956
2021,05,13,목,KIA,LG,광주-기아 챔피언스 필드,구름조금,30,1168
2021,05,13,목,한화,NC,대전 한화생명 이글스파크,구름조금,29.8,1103
2021,05,12,수,한화,NC,대전 한화생명 이글스파크,맑음,26.2,1007
2021,05,12,수,KIA,LG,광주-기아 챔피언스 필드,구름조금,29,1337
2021,05,12,수,KT,삼성,수원케이티위즈파크,구름조금,27.2,1608
2021,05,12,수,롯데,SSG,부산 사직 야구장,흐림,24.8,1529
2021,05,12,수,두산,키움히어로즈,서울 잠실 야구장,구름조금,27.7,1628
2021,05,11,화,두산,키움히어로즈,서울 잠실 야구장,구름많음,25.7,1606
2021,05,11,화,롯데,SSG,부산 사직 야구장,흐림,18.8,1915
2021,05,11,화,KT,삼성,수원케이티위즈파크,구름많음,24.6,1646
2021,05,11,화,KIA,LG,광주-기아 챔피언스 필드,흐림,23.2,1047
2021,05,11,화,한화,NC,대전 한화생명 이글스파크,비,20,1065
2021,05,09,일,삼성,롯데,대구 삼성 라이온즈 파크,맑음,25,7033
2021,05,09,일,LG,한화,서울 잠실 야구장,맑음,21.8,2472
2021,05,09,일,SSG,키움히어로즈,인천SSG 랜더스필드,맑음,20.3,2300
2021,05,09,일,KT,NC,수원케이티위즈파크,맑음,21.3,1759
2021,05,09,일,KIA,두산,광주-기아 챔피언스 필드,맑음,24.5,2646
2021,05,09,일,SSG,키움히어로즈,인천SSG 랜더스필드,맑음,20.3,2156
2021,05,09,일,KT,NC,수원케이티위즈파크,맑음,21.3,845
2021,05,09,일,KIA,두산,광주-기아 챔피언스 필드,맑음,24.5,1142
2021,05,09,일,LG,한화,서울 잠실 야구장,맑음,21.8,2472
2021,05,08,토,KIA,두산,광주-기아 챔피언스 필드,구름조금,24.3,2462
2021,05,08,토,LG,한화,서울 잠실 야구장,맑음,21,2441
2021,05,08,토,SSG,키움히어로즈,인천SSG 랜더스필드,맑음,18.1,2300
2021,05,08,토,KT,NC,수원케이티위즈파크,맑음,21.3,1566
2021,05,08,토,LG,한화,서울 잠실 야구장,맑음,21,0
2021,05,08,토,SSG,키움히어로즈,인천SSG 랜더스필드,맑음,18.1,0
2021,05,08,토,삼성,롯데,대구 삼성 라이온즈 파크,맑음,26.1,7033
2021,05,08,토,KT,NC,수원케이티위즈파크,맑음,21.3,0
2021,05,08,토,KIA,두산,광주-기아 챔피언스 필드,구름조금,24.3,0
2021,05,07,금,LG,한화,서울 잠실 야구장,비,17.2,0
2021,05,07,금,SSG,키움히어로즈,인천SSG 랜더스필드,비,16.3,0
2021,05,07,금,삼성,롯데,대구 삼성 라이온즈 파크,구름많음,25.6,5960
2021,05,07,금,KT,NC,수원케이티위즈파크,비,17.3,0
2021,05,07,금,KIA,두산,광주-기아 챔피언스 필드,구름조금,22.1,0
2021,05,06,목,두산,LG,서울 잠실 야구장,구름조금,23.1,2427
2021,05,06,목,롯데,KIA,부산 사직 야구장,구름많음,21.7,2068
2021,05,06,목,NC,SSG,창원NC파크,구름많음,23.5,1980
2021,05,06,목,키움히어로즈,KT,서울고척스카이돔,구름조금,23.1,957
2021,05,06,목,한화,삼성,대전 한화생명 이글스파크,구름많음,23.2,2522
2021,05,05,수,한화,삼성,대전 한화생명 이글스파크,비,20.9,3900
2021,05,05,수,키움히어로즈,KT,서울고척스카이돔,비,18.4,1674
2021,05,05,수,NC,SSG,창원NC파크,비,23.4,4768
2021,05,05,수,롯데,KIA,부산 사직 야구장,비,23.2,2364
2021,05,05,수,두산,LG,서울 잠실 야구장,비,18.4,2427
2021,05,04,화,두산,LG,서울 잠실 야구장,비,15.8,0
2021,05,04,화,롯데,KIA,부산 사직 야구장,비,18.4,0
2021,05,04,화,NC,SSG,창원NC파크,비,20,0
2021,05,04,화,키움히어로즈,KT,서울고척스카이돔,비,15.8,0
2021,05,04,화,한화,삼성,대전 한화생명 이글스파크,비,23,0
2021,05,02,일,KT,KIA,수원케이티위즈파크,비,17.8,1956
2021,05,02,일,NC,키움히어로즈,창원NC파크,구름조금,19.2,2066
2021,05,02,일,삼성,LG,대구 삼성 라이온즈 파크,비,19.9,7033
2021,05,02,일,롯데,한화,부산 사직 야구장,비,16.9,2364
2021,05,02,일,두산,SSG,서울 잠실 야구장,비,18.7,2427
2021,05,01,토,두산,SSG,서울 잠실 야구장,비,15.3,2427
2021,05,01,토,롯데,한화,부산 사직 야구장,비,16.6,2351
2021,05,01,토,삼성,LG,대구 삼성 라이온즈 파크,비,15.6,7033
2021,05,01,토,NC,키움히어로즈,창원NC파크,비,15.2,2694
2021,05,01,토,KT,KIA,수원케이티위즈파크,비,14.2,1956
2021,04,30,금,두산,SSG,서울 잠실 야구장,비,14.6,2410
2021,04,30,금,롯데,한화,부산 사직 야구장,비,21.7,2271
2021,04,30,금,삼성,LG,대구 삼성 라이온즈 파크,비,22.2,4161
2021,04,30,금,KT,KIA,수원케이티위즈파크,비,14.4,1956
2021,04,30,금,NC,키움히어로즈,창원NC파크,구름많음,16.8,1909
2021,04,29,목,키움히어로즈,두산,서울고척스카이돔,비,20.1,1394
2021,04,29,목,KIA,한화,광주-기아 챔피언스 필드,비,23.3,1478
2021,04,29,목,삼성,NC,대구 삼성 라이온즈 파크,구름많음,24.7,2628
2021,04,29,목,SSG,KT,인천SSG 랜더스필드,비,19.1,2132
2021,04,29,목,LG,롯데,서울 잠실 야구장,비,20.1,2472
2021,04,28,수,LG,롯데,서울 잠실 야구장,비,18.2,2455
2021,04,28,수,SSG,KT,인천SSG 랜더스필드,비,14.6,1797
2021,04,28,수,삼성,NC,대구 삼성 라이온즈 파크,구름많음,23.9,2130
2021,04,28,수,KIA,한화,광주-기아 챔피언스 필드,흐림,23.2,1502
2021,04,28,수,키움히어로즈,두산,서울고척스카이돔,비,18.2,1213
2021,04,27,화,키움히어로즈,두산,서울고척스카이돔,비,20,1166
2021,04,27,화,KIA,한화,광주-기아 챔피언스 필드,흐림,21.6,898
2021,04,27,화,삼성,NC,대구 삼성 라이온즈 파크,흐림,22.2,2528
2021,04,27,화,SSG,KT,인천SSG 랜더스필드,비,17.1,1756
2021,04,27,화,LG,롯데,서울 잠실 야구장,비,20,2347
2021,04,25,일,두산,NC,서울 잠실 야구장,맑음,24,2410
2021,04,25,일,KT,롯데,수원케이티위즈파크,맑음,24.1,1956
2021,04,25,일,KIA,삼성,광주-기아 챔피언스 필드,구름조금,25.9,2749
2021,04,25,일,키움히어로즈,SSG,서울고척스카이돔,맑음,24,1640
2021,04,25,일,한화,LG,대전 한화생명 이글스파크,맑음,24.9,1300
2021,04,24,토,키움히어로즈,SSG,서울고척스카이돔,구름많음,22.2,1638
2021,04,24,토,한화,LG,대전 한화생명 이글스파크,구름많음,24.7,1300
2021,04,24,토,두산,NC,서울 잠실 야구장,구름많음,22.2,2410
2021,04,24,토,KT,롯데,수원케이티위즈파크,구름많음,23,1956
2021,04,24,토,KIA,삼성,광주-기아 챔피언스 필드,구름조금,27.2,2808
2021,04,23,금,한화,LG,대전 한화생명 이글스파크,비,22.2,1300
2021,04,23,금,키움히어로즈,SSG,서울고척스카이돔,흐림,21.7,1258
2021,04,23,금,KIA,삼성,광주-기아 챔피언스 필드,흐림,26.9,1318
2021,04,23,금,KT,롯데,수원케이티위즈파크,흐림,23.1,1544
2021,04,23,금,두산,NC,서울 잠실 야구장,흐림,21.7,2225
2021,04,22,목,LG,KIA,서울 잠실 야구장,흐림,27.5,2472
2021,04,22,목,롯데,두산,부산 사직 야구장,흐림,26.5,1686
2021,04,22,목,삼성,SSG,대구 삼성 라이온즈 파크,흐림,28.3,2636
2021,04,22,목,NC,KT,창원NC파크,흐림,26.9,1393
2021,04,22,목,한화,키움히어로즈,대전 한화생명 이글스파크,흐림,29.9,1071
2021,04,21,수,한화,키움히어로즈,대전 한화생명 이글스파크,구름많음,29.7,1007
2021,04,21,수,NC,KT,창원NC파크,구름많음,28.7,1103
2021,04,21,수,삼성,SSG,대구 삼성 라이온즈 파크,구름조금,29.5,2823
2021,04,21,수,롯데,두산,부산 사직 야구장,구름많음,25.3,1278
2021,04,21,수,LG,KIA,서울 잠실 야구장,구름조금,28.2,2457
2021,04,20,화,LG,KIA,서울 잠실 야구장,구름조금,22,2453
2021,04,20,화,롯데,두산,부산 사직 야구장,구름조금,24.1,1197
2021,04,20,화,삼성,SSG,대구 삼성 라이온즈 파크,맑음,26.5,2104
2021,04,20,화,NC,KT,창원NC파크,구름조금,26.7,1229
2021,04,20,화,한화,키움히어로즈,대전 한화생명 이글스파크,구름조금,25.1,1003
2021,04,18,일,LG,두산,서울 잠실 야구장,맑음,15.3,2472
2021,04,18,일,SSG,KIA,인천SSG 랜더스필드,맑음,13.6,2300
2021,04,18,일,롯데,삼성,부산 사직 야구장,맑음,18.1,2364
2021,04,18,일,NC,한화,창원NC파크,맑음,18.7,2632
2021,04,18,일,KT,키움히어로즈,수원케이티위즈파크,맑음,14.3,1956
2021,04,17,토,KT,키움히어로즈,수원케이티위즈파크,구름조금,14.1,1658
2021,04,17,토,NC,한화,창원NC파크,구름조금,19.6,3495
2021,04,17,토,롯데,삼성,부산 사직 야구장,구름조금,19.9,2364
2021,04,17,토,LG,두산,서울 잠실 야구장,구름조금,14.6,2472
2021,04,17,토,SSG,KIA,인천SSG 랜더스필드,구름조금,12.5,2300
2021,04,16,금,LG,두산,서울 잠실 야구장,비,14.8,2442
2021,04,16,금,SSG,KIA,인천SSG 랜더스필드,비,13.2,2300
2021,04,16,금,롯데,삼성,부산 사직 야구장,구름많음,19.1,1927
2021,04,16,금,KT,키움히어로즈,수원케이티위즈파크,비,14.8,929
2021,04,16,금,NC,한화,창원NC파크,구름많음,21.5,5061
2021,04,15,목,두산,KT,서울 잠실 야구장,구름조금,18.3,1124
2021,04,15,목,SSG,NC,인천SSG 랜더스필드,구름조금,14.2,1539
2021,04,15,목,삼성,한화,대구 삼성 라이온즈 파크,구름조금,18.7,1728
2021,04,15,목,KIA,롯데,광주-기아 챔피언스 필드,구름조금,19.5,1503
2021,04,15,목,키움히어로즈,LG,서울고척스카이돔,구름조금,18.3,1354
2021,04,14,수,키움히어로즈,LG,서울고척스카이돔,맑음,13.3,1311
2021,04,14,수,KIA,롯데,광주-기아 챔피언스 필드,맑음,15.4,884
2021,04,14,수,삼성,한화,대구 삼성 라이온즈 파크,구름조금,17.2,1564
2021,04,14,수,SSG,NC,인천SSG 랜더스필드,맑음,11,1571
2021,04,14,수,두산,KT,서울 잠실 야구장,맑음,13.3,1038
2021,04,13,화,두산,KT,서울 잠실 야구장,비,13.5,1128
2021,04,13,화,SSG,NC,인천SSG 랜더스필드,비,11.4,1632
2021,04,13,화,삼성,한화,대구 삼성 라이온즈 파크,구름많음,20,1363
2021,04,13,화,키움히어로즈,LG,서울고척스카이돔,비,13.5,1479
2021,04,13,화,KIA,롯데,광주-기아 챔피언스 필드,비,14.5,808
2021,04,11,일,KIA,NC,광주-기아 챔피언스 필드,맑음,23.3,4264
2021,04,11,일,한화,두산,대전 한화생명 이글스파크,구름조금,23.5,1300
2021,04,11,일,삼성,KT,대구 삼성 라이온즈 파크,맑음,21.9,4658
2021,04,11,일,롯데,키움히어로즈,부산 사직 야구장,맑음,18.9,2364
2021,04,11,일,LG,SSG,서울 잠실 야구장,구름조금,21.8,2454
2021,04,10,토,LG,SSG,서울 잠실 야구장,맑음,18.8,2431
2021,04,10,토,삼성,KT,대구 삼성 라이온즈 파크,맑음,18.5,3813
2021,04,10,토,롯데,키움히어로즈,부산 사직 야구장,맑음,15.7,2364
2021,04,10,토,KIA,NC,광주-기아 챔피언스 필드,맑음,20.8,4114
2021,04,10,토,한화,두산,대전 한화생명 이글스파크,맑음,19.8,1300
2021,04,09,금,LG,SSG,서울 잠실 야구장,맑음,19.6,2414
2021,04,09,금,롯데,키움히어로즈,부산 사직 야구장,구름조금,16.6,2364
2021,04,09,금,삼성,KT,대구 삼성 라이온즈 파크,구름조금,15,2724
2021,04,09,금,KIA,NC,광주-기아 챔피언스 필드,구름조금,20.8,3869
2021,04,09,금,한화,두산,대전 한화생명 이글스파크,맑음,20,1300
2021,04,08,목,두산,삼성,서울 잠실 야구장,맑음,18,2273
2021,04,08,목,SSG,한화,인천SSG 랜더스필드,맑음,16.4,2278
2021,04,08,목,NC,롯데,창원NC파크,맑음,22.3,2261
2021,04,08,목,KT,LG,수원케이티위즈파크,맑음,17.5,1605
2021,04,08,목,키움히어로즈,KIA,서울고척스카이돔,맑음,18,1660
2021,04,07,수,KT,LG,수원케이티위즈파크,맑음,20.3,1706
2021,04,07,수,NC,롯데,창원NC파크,맑음,23.1,2225
2021,04,07,수,SSG,한화,인천SSG 랜더스필드,맑음,16.7,2264
2021,04,07,수,두산,삼성,서울 잠실 야구장,맑음,20.4,2142
2021,04,07,수,키움히어로즈,KIA,서울고척스카이돔,맑음,20.4,1628
2021,04,06,화,두산,삼성,서울 잠실 야구장,맑음,19.2,2245
2021,04,06,화,키움히어로즈,KIA,서울고척스카이돔,맑음,19.2,1614
2021,04,06,화,SSG,한화,인천SSG 랜더스필드,맑음,15,2268
2021,04,06,화,NC,롯데,창원NC파크,맑음,21.4,2327
2021,04,06,화,KT,LG,수원케이티위즈파크,맑음,18.6,1956
2021,04,04,일,두산,KIA,서울 잠실 야구장,비,15.8,2410
2021,04,04,일,SSG,롯데,인천SSG 랜더스필드,비,15.6,2300
2021,04,04,일,KT,한화,수원케이티위즈파크,비,15.8,1956
2021,04,04,일,키움히어로즈,삼성,서울고척스카이돔,비,15.8,1655
2021,04,04,일,NC,LG,창원NC파크,비,15.3,4376
2021,04,03,토,두산,KIA,서울 잠실 야구장,비,18,0
2021,04,03,토,키움히어로즈,삼성,서울고척스카이돔,비,18,1665
2021,04,03,토,KT,한화,수원케이티위즈파크,비,18.6,0
2021,04,03,토,NC,LG,창원NC파크,비,17,0
